Día,Cajero,Monto,Hora de la transacción
29,Cajero 159,"3,47",18:1
29,Cajero 41,"2,49",18:4
29,Cajero 182,"2,4",18:6
29,Cajero 166,"2,91",18:9
29,Cajero 227,"2,95",18:11
29,Cajero 185,"4,6",18:11
29,Cajero 158,"5,74",18:12
29,Cajero 213,"2,63",18:15
29,Cajero 116,"5,27",18:17
29,Cajero 88,"4,94",18:19
29,Cajero 206,"2,55",18:20
29,Cajero 213,"7,01",18:22
29,Cajero 122,"4,69",18:23
29,Cajero 220,"3,06",18:24
29,Cajero 6,"6,26",18:26
29,Cajero 206,"3,01",18:28
29,Cajero 134,"4,93",18:30
29,Cajero 34,"2,72",18:32
29,Cajero 223,"2,75",18:34
29,Cajero 86,"7,08",18:37
29,Cajero 141,"6,63",18:38
29,Cajero 12,"6,76",18:40
29,Cajero 158,"6,99",18:43
29,Cajero 152,"5,07",18:45
29,Cajero 135,"7,55",18:46
29,Cajero 131,"3,19",18:47
29,Cajero 149,"4,35",18:48
29,Cajero 101,"7,65",18:50
29,Cajero 221,"4,33",18:50
29,Cajero 131,"7,79",18:53
29,Cajero 207,"6,63",18:55
29,Cajero 143,"5,71",18:55
29,Cajero 206,"4,28",18:55
29,Cajero 223,"5,79",18:58
29,Cajero 135,"2,72",19:1
29,Cajero 128,"2,84",19:3
29,Cajero 105,"2,38",19:4
29,Cajero 61,"5,36",19:4
29,Cajero 167,"6,85",19:5
29,Cajero 165,"4,63",19:8
29,Cajero 75,"6,6",19:9
29,Cajero 118,"2,55",19:10
29,Cajero 208,"7,09",19:10
29,Cajero 131,"5,35",19:12
29,Cajero 13,"3,1",19:13
29,Cajero 206,"4,6",19:15
29,Cajero 129,"7,65",19:15
29,Cajero 211,"4,9",19:17
29,Cajero 143,"2,79",19:18
29,Cajero 42,"5,1",19:18
29,Cajero 15,"5,83",19:20
29,Cajero 26,"2,52",19:23
29,Cajero 12,"2,35",19:23
29,Cajero 32,"5,2",19:24
29,Cajero 33,"4,32",19:25
29,Cajero 156,"5,64",19:26
29,Cajero 60,"3,45",19:28
29,Cajero 135,"5,53",19:29
29,Cajero 164,"3,79",19:30
29,Cajero 134,"2,47",19:30
29,Cajero 218,"3,02",19:31
29,Cajero 218,"3,38",19:33
29,Cajero 178,"5,45",19:35
29,Cajero 230,"3,05",19:37
29,Cajero 120,"6,25",19:38
29,Cajero 209,"2,64",19:39
29,Cajero 99,"3,37",19:39
29,Cajero 154,"7,35",19:41
29,Cajero 139,"7,68",19:43
29,Cajero 219,"2,42",19:44
29,Cajero 85,"6,94",19:46
29,Cajero 131,"2,87",19:48
29,Cajero 59,"4,17",19:51
29,Cajero 3,"4,17",19:53
29,Cajero 214,"3,48",19:55
29,Cajero 121,"5,18",19:58
29,Cajero 121,"7,61",19:58
29,Cajero 213,"3,74",20:0
29,Cajero 146,"6,37",20:1
29,Cajero 135,"6,15",20:1
29,Cajero 210,"4,64",20:3
29,Cajero 82,"4,24",20:5
29,Cajero 129,"6,2",20:6
29,Cajero 72,"4,95",20:9
29,Cajero 6,"4,26",20:9
29,Cajero 171,"6,12",20:10
29,Cajero 80,"7,49",20:10
29,Cajero 102,"7,86",20:11
29,Cajero 65,"2,89",20:12
29,Cajero 30,"3,76",20:13
29,Cajero 8,"4,81",20:14
29,Cajero 70,"7,78",20:15
29,Cajero 110,"7,36",20:17
29,Cajero 131,"3,86",20:19
29,Cajero 45,"6,17",20:19
29,Cajero 5,"5,61",20:22
29,Cajero 76,"5,67",20:24
29,Cajero 51,"4,32",20:27
29,Cajero 44,"4,02",20:29
29,Cajero 79,"6,72",20:32
29,Cajero 12,"6,39",20:35
29,Cajero 192,"4,08",20:37
29,Cajero 27,"7,66",20:39
29,Cajero 16,"3,61",20:40
29,Cajero 80,"6,28",20:42
29,Cajero 187,"4,88",20:43
29,Cajero 65,"4,4",20:45
29,Cajero 17,"4,2",20:47
29,Cajero 164,"3,56",20:50
29,Cajero 84,"5,88",20:52
29,Cajero 12,"6,94",20:53
29,Cajero 11,"5,33",20:56
29,Cajero 35,"2,46",20:56
29,Cajero 154,"3,2",20:58
29,Cajero 101,"6,98",21:0
29,Cajero 156,"7,49",21:0
29,Cajero 82,"4,6",21:1
29,Cajero 181,"5,74",21:1
29,Cajero 36,"7,16",21:2
29,Cajero 129,"6,73",21:3
29,Cajero 226,"2,4",21:3
29,Cajero 50,"5,1",21:4
29,Cajero 116,"7,82",21:6
29,Cajero 28,"4,37",21:9
29,Cajero 195,"7,74",21:12
29,Cajero 27,"2,45",21:12
29,Cajero 83,"4,66",21:14
29,Cajero 219,"5,27",21:15
29,Cajero 166,"5,4",21:17
29,Cajero 221,"5,03",21:19
29,Cajero 96,"4,59",21:21
29,Cajero 151,"7,31",21:24
29,Cajero 129,"4,81",21:24
29,Cajero 197,"6,14",21:25
29,Cajero 126,"3,33",21:27
29,Cajero 127,"4,11",21:28
29,Cajero 41,"2,65",21:30
29,Cajero 115,"4,18",21:30
29,Cajero 55,"4,27",21:33
29,Cajero 216,"4,18",21:33
29,Cajero 147,"6,18",21:34
29,Cajero 159,"5,19",21:36
29,Cajero 157,"5,75",21:36
29,Cajero 14,"2,98",21:39
29,Cajero 114,"5,28",21:39
29,Cajero 141,"2,98",21:40
29,Cajero 22,"3,79",21:42
29,Cajero 173,"3,28",21:42
29,Cajero 160,"4,02",21:43
29,Cajero 202,"4,07",21:43
29,Cajero 173,"6,55",21:44
29,Cajero 110,"2,35",21:45
29,Cajero 135,"2,53",21:47
29,Cajero 139,5,21:48
29,Cajero 226,"6,78",21:51
29,Cajero 130,"7,33",21:53
29,Cajero 20,"4,92",21:55
29,Cajero 22,"4,21",21:57
29,Cajero 166,"4,43",21:59
29,Cajero 80,"4,95",22:0
29,Cajero 47,"6,68",22:1
29,Cajero 113,3,22:2
29,Cajero 9,"3,54",22:4
29,Cajero 129,"6,73",22:6
29,Cajero 130,"4,82",22:7
29,Cajero 82,"5,93",22:8
29,Cajero 93,"4,74",22:10
29,Cajero 127,"5,14",22:13
29,Cajero 117,"7,42",22:16
29,Cajero 32,"3,89",22:16
29,Cajero 87,"6,57",22:17
29,Cajero 21,"4,64",22:18
29,Cajero 23,"2,45",22:19
29,Cajero 85,"4,43",22:22
29,Cajero 193,"7,45",22:22
29,Cajero 73,"6,69",22:23
29,Cajero 192,"4,29",22:24
29,Cajero 208,"7,08",22:26
29,Cajero 35,"4,08",22:26
29,Cajero 225,"7,07",22:28
29,Cajero 2,"5,24",22:30
29,Cajero 35,"5,31",22:31
29,Cajero 179,"7,23",22:33
29,Cajero 66,"4,47",22:36
29,Cajero 82,"7,74",22:38
29,Cajero 155,"2,38",22:40
29,Cajero 24,"3,66",22:42
29,Cajero 221,"4,93",22:43
29,Cajero 172,"5,19",22:44
29,Cajero 161,"3,21",22:46
29,Cajero 125,"4,73",22:49
29,Cajero 166,"3,09",22:51
29,Cajero 14,"3,05",22:52
29,Cajero 175,"5,96",22:53
29,Cajero 127,"2,94",22:54
29,Cajero 207,"5,3",22:57
29,Cajero 105,"2,5",22:59
29,Cajero 31,"3,08",23:0
29,Cajero 47,"3,73",23:1
29,Cajero 2,"7,01",23:3
29,Cajero 223,"6,64",23:6
29,Cajero 199,"2,96",23:7
29,Cajero 121,"5,38",23:9
29,Cajero 34,"7,19",23:12
29,Cajero 76,"5,94",23:13
29,Cajero 199,"4,8",23:15
29,Cajero 99,"6,03",23:15
29,Cajero 32,"4,09",23:16
29,Cajero 88,"3,07",23:16
29,Cajero 27,"7,34",23:19
29,Cajero 117,"4,74",23:22
29,Cajero 191,"4,2",23:24
29,Cajero 220,"2,73",23:24
29,Cajero 99,"5,35",23:27
29,Cajero 67,"2,6",23:29
29,Cajero 17,"3,46",23:31
29,Cajero 205,"2,41",23:31
29,Cajero 172,"2,32",23:33
29,Cajero 87,"6,6",23:35
29,Cajero 187,"4,79",23:36
29,Cajero 150,"2,58",23:37
29,Cajero 206,"2,63",23:40
29,Cajero 211,"7,34",23:40
29,Cajero 226,"2,53",23:40
29,Cajero 128,"7,52",23:41
29,Cajero 187,"6,24",23:41
29,Cajero 140,"3,42",23:42
29,Cajero 211,"5,79",23:45
29,Cajero 199,"3,82",23:45
29,Cajero 65,"2,45",23:47
29,Cajero 51,"4,79",23:49
29,Cajero 218,"2,71",23:52
29,Cajero 226,"3,46",23:54
29,Cajero 220,"4,98",23:56
29,Cajero 173,"5,75",23:57
29,Cajero 198,"2,63",23:59
30,Cajero 220,"5,46",0:0
30,Cajero 217,"6,08",0:2
30,Cajero 134,"4,34",0:5
30,Cajero 179,"5,72",0:5
30,Cajero 204,"3,82",0:5
30,Cajero 47,"6,14",0:6
30,Cajero 220,"4,73",0:7
30,Cajero 141,"2,88",0:8
30,Cajero 20,"3,36",0:11
30,Cajero 152,"7,22",0:11
30,Cajero 89,5,0:12
30,Cajero 52,"7,27",0:14
30,Cajero 61,"4,07",0:16
30,Cajero 52,"3,24",0:19
30,Cajero 183,"2,53",0:20
30,Cajero 163,"2,85",0:21
30,Cajero 29,"2,39",0:24
30,Cajero 32,"5,64",0:26
30,Cajero 48,"4,36",0:28
30,Cajero 42,"3,11",0:31
30,Cajero 202,"6,92",0:33
30,Cajero 165,"3,15",0:34
30,Cajero 38,"2,44",0:37
30,Cajero 133,"3,08",0:38
30,Cajero 177,"5,13",0:40
30,Cajero 41,"6,48",0:40
30,Cajero 160,"3,46",0:41
30,Cajero 105,"4,15",0:42
30,Cajero 110,"5,98",0:45
30,Cajero 48,"3,62",0:47
30,Cajero 216,"5,44",0:48
30,Cajero 157,"4,94",0:49
30,Cajero 131,"2,39",0:49
30,Cajero 203,"6,37",0:50
30,Cajero 191,"6,46",0:53
30,Cajero 43,"6,26",0:53
30,Cajero 40,"6,66",0:55
30,Cajero 188,"4,07",0:57
30,Cajero 70,"3,77",1:0
30,Cajero 2,"6,64",1:1
30,Cajero 112,"6,73",1:2
30,Cajero 27,"6,92",1:4
30,Cajero 166,"7,25",1:6
30,Cajero 84,"7,52",1:7
30,Cajero 28,"6,72",1:8
30,Cajero 5,"3,67",1:9
30,Cajero 204,"7,58",1:11
30,Cajero 148,"5,73",1:11
30,Cajero 9,"6,28",1:12
30,Cajero 114,"6,69",1:13
30,Cajero 2,"6,69",1:13
30,Cajero 195,"4,98",1:14
30,Cajero 184,"5,74",1:16
30,Cajero 27,"7,06",1:18
30,Cajero 9,"2,48",1:19
30,Cajero 223,"6,14",1:21
30,Cajero 180,"2,61",1:22
30,Cajero 204,"6,24",1:24
30,Cajero 222,"6,17",1:25
30,Cajero 173,"7,17",1:25
30,Cajero 37,"7,53",1:28
30,Cajero 103,"3,5",1:30
30,Cajero 120,"3,53",1:32
30,Cajero 105,"5,76",1:34
30,Cajero 95,"3,03",1:35
30,Cajero 40,"4,09",1:36
30,Cajero 184,"5,46",1:38
30,Cajero 23,"2,99",1:39
30,Cajero 44,"3,07",1:40
30,Cajero 221,"2,63",1:40
30,Cajero 7,"3,18",1:43
30,Cajero 226,"2,81",1:46
30,Cajero 25,"3,64",1:46
30,Cajero 106,"5,83",1:48
30,Cajero 23,"3,18",1:49
30,Cajero 25,"7,18",1:50
30,Cajero 200,"3,02",1:50
30,Cajero 136,"6,24",1:52
30,Cajero 13,"5,47",1:52
30,Cajero 44,"7,18",1:54
30,Cajero 67,"2,64",1:55
30,Cajero 139,"4,83",1:57
30,Cajero 95,"4,52",1:57
30,Cajero 161,"7,43",1:58
30,Cajero 191,"6,79",2:1
30,Cajero 109,"3,39",2:1
30,Cajero 163,"7,69",2:3
30,Cajero 39,"6,29",2:3
30,Cajero 170,"6,64",2:5
30,Cajero 79,"3,6",2:8
30,Cajero 197,"3,7",2:8
30,Cajero 175,"6,97",2:9
30,Cajero 130,"4,49",2:9
30,Cajero 3,"3,45",2:10
30,Cajero 98,"4,21",2:11
30,Cajero 2,"7,88",2:14
30,Cajero 176,"4,83",2:16
30,Cajero 134,"7,68",2:17
30,Cajero 163,"3,91",2:18
30,Cajero 193,"3,39",2:21
30,Cajero 180,"2,56",2:21
30,Cajero 4,"4,89",2:22
30,Cajero 50,"5,86",2:25
30,Cajero 190,"3,75",2:27
30,Cajero 138,"7,34",2:27
30,Cajero 155,"7,57",2:28
30,Cajero 215,"3,13",2:30
30,Cajero 3,"6,7",2:31
30,Cajero 155,"7,23",2:32
30,Cajero 200,"6,11",2:35
30,Cajero 217,"7,89",2:36
30,Cajero 13,"6,97",2:38
30,Cajero 137,"3,54",2:41
30,Cajero 163,"7,16",2:41
30,Cajero 225,"7,54",2:42
30,Cajero 28,"6,83",2:44
30,Cajero 158,"3,75",2:44
30,Cajero 177,"2,79",2:46
30,Cajero 77,"3,41",2:47
30,Cajero 121,"6,03",2:48
30,Cajero 85,"3,67",2:49
30,Cajero 145,"7,35",2:49
30,Cajero 174,"6,55",2:52
30,Cajero 165,"2,63",2:52
30,Cajero 208,"5,45",2:55
30,Cajero 2,"4,96",2:55
30,Cajero 17,"6,05",2:57
30,Cajero 188,"6,96",2:58
30,Cajero 15,"7,45",2:59
30,Cajero 184,"2,93",3:2
30,Cajero 231,"2,48",3:5
30,Cajero 10,"6,02",3:7
30,Cajero 21,"7,7",3:7
30,Cajero 124,"2,38",3:10
30,Cajero 218,"3,13",3:11
30,Cajero 117,"5,95",3:13
30,Cajero 8,"7,88",3:16
30,Cajero 78,"5,06",3:17
30,Cajero 100,"2,4",3:17
30,Cajero 100,"5,47",3:17
30,Cajero 92,"4,78",3:18
30,Cajero 179,"7,32",3:20
30,Cajero 177,"4,62",3:20
30,Cajero 7,"6,56",3:21
30,Cajero 47,"5,48",3:22
30,Cajero 55,"3,14",3:24
30,Cajero 190,"3,69",3:25
30,Cajero 154,"3,81",3:28
30,Cajero 185,"3,55",3:29
30,Cajero 204,"3,69",3:30
30,Cajero 117,"3,69",3:33
30,Cajero 132,"5,46",3:34
30,Cajero 55,"6,83",3:36
30,Cajero 219,"3,45",3:37
30,Cajero 53,"2,79",3:39
30,Cajero 33,"3,24",3:40
30,Cajero 105,"6,16",3:40
30,Cajero 124,"3,33",3:43
30,Cajero 189,"2,97",3:45
30,Cajero 72,"3,54",3:46
30,Cajero 199,"7,23",3:48
30,Cajero 217,"7,31",3:50
30,Cajero 186,"5,83",3:52
30,Cajero 52,"2,68",3:53
30,Cajero 231,"5,31",3:54
30,Cajero 50,"4,71",3:57
30,Cajero 180,"3,05",3:57
30,Cajero 62,"6,77",3:58
30,Cajero 191,"4,05",4:0
30,Cajero 47,"4,26",4:3
30,Cajero 44,"4,85",4:6
30,Cajero 24,"4,11",4:8
30,Cajero 214,"3,31",4:9
30,Cajero 215,"6,97",4:12
30,Cajero 194,"7,12",4:13
30,Cajero 191,"4,94",4:15
30,Cajero 62,"4,21",4:17
30,Cajero 67,"3,94",4:19
30,Cajero 49,"2,63",4:21
30,Cajero 42,"7,16",4:22
30,Cajero 203,"5,5",4:22
30,Cajero 134,"5,04",4:25
30,Cajero 194,"2,38",4:27
30,Cajero 215,"3,5",4:29
30,Cajero 36,"7,59",4:30
30,Cajero 35,"4,22",4:32
30,Cajero 140,"6,93",4:34
30,Cajero 142,"7,63",4:37
30,Cajero 39,"5,58",4:39
30,Cajero 199,"4,69",4:42
30,Cajero 134,"2,48",4:43
30,Cajero 177,"5,94",4:44
30,Cajero 147,"2,92",4:44
30,Cajero 113,"3,12",4:47
30,Cajero 21,"4,18",4:49
30,Cajero 125,"2,32",4:52
30,Cajero 209,3,4:54
30,Cajero 193,"4,24",4:56
30,Cajero 133,"2,82",4:57
30,Cajero 184,"5,59",4:57
30,Cajero 152,"6,7",4:58
30,Cajero 41,"4,22",4:59
30,Cajero 79,"4,47",4:59
30,Cajero 190,"3,96",5:1
30,Cajero 23,"7,9",5:3
30,Cajero 158,"4,51",5:4
30,Cajero 219,"4,52",5:7
30,Cajero 198,"3,31",5:7
30,Cajero 75,"7,1",5:7
30,Cajero 160,"4,48",5:10
30,Cajero 172,"6,09",5:12
30,Cajero 124,"4,08",5:13
30,Cajero 85,"5,26",5:15
30,Cajero 178,"2,58",5:17
30,Cajero 58,"2,43",5:18
30,Cajero 94,"7,35",5:20
30,Cajero 206,"4,76",5:22
30,Cajero 111,"6,79",5:23
30,Cajero 202,"5,51",5:24
30,Cajero 222,"2,74",5:24
30,Cajero 42,"7,36",5:25
30,Cajero 129,"2,49",5:28
30,Cajero 187,"6,06",5:31
30,Cajero 202,"4,41",5:33
30,Cajero 23,"3,98",5:35
30,Cajero 183,"3,62",5:38
30,Cajero 11,"7,51",5:39
30,Cajero 34,"3,19",5:40
30,Cajero 28,"4,64",5:43
30,Cajero 69,"4,2",5:43
30,Cajero 78,"4,52",5:45
30,Cajero 98,"6,46",5:47
30,Cajero 134,"6,07",5:49
30,Cajero 11,"7,18",5:52
30,Cajero 31,"6,3",5:54
30,Cajero 46,"3,95",5:57
30,Cajero 17,"2,92",6:0
30,Cajero 42,"6,59",6:2
30,Cajero 19,"5,78",6:2
30,Cajero 118,"5,99",6:4
30,Cajero 6,"2,66",6:7
30,Cajero 45,"6,53",6:8
30,Cajero 137,"2,35",6:11
30,Cajero 137,"6,48",6:14
30,Cajero 210,"5,2",6:15
30,Cajero 47,"5,16",6:18
30,Cajero 1,"6,55",6:20
30,Cajero 83,"6,77",6:22
30,Cajero 163,"3,23",6:24
30,Cajero 156,"7,68",6:24
30,Cajero 224,"7,19",6:26
30,Cajero 119,"5,81",6:28
30,Cajero 91,"4,07",6:28
30,Cajero 72,"5,61",6:29
30,Cajero 129,"6,08",6:32
30,Cajero 51,"4,71",6:33
30,Cajero 108,"5,66",6:34
30,Cajero 147,"6,99",6:37
30,Cajero 178,"6,63",6:39
30,Cajero 181,"4,84",6:40
30,Cajero 68,"4,71",6:41
30,Cajero 13,"6,7",6:44
30,Cajero 78,"5,76",6:46
30,Cajero 201,"3,5",6:46
30,Cajero 51,"5,18",6:47
30,Cajero 154,"2,57",6:50
30,Cajero 196,"4,32",6:51
30,Cajero 195,"3,91",6:53
30,Cajero 99,"6,13",6:53
30,Cajero 210,"5,01",6:54
30,Cajero 41,"7,75",6:55
30,Cajero 53,"7,26",6:56
30,Cajero 122,"2,87",6:57
30,Cajero 38,"7,64",6:59
30,Cajero 123,"6,44",7:2
30,Cajero 79,"6,15",7:3
30,Cajero 129,"3,78",7:4
30,Cajero 224,"2,85",7:5
30,Cajero 101,"6,02",7:8
30,Cajero 87,"7,36",7:9
30,Cajero 100,"7,67",7:11
30,Cajero 157,"5,97",7:14
30,Cajero 21,"7,35",7:16
30,Cajero 152,"7,26",7:18
30,Cajero 212,"4,79",7:18
30,Cajero 199,"4,56",7:21
30,Cajero 157,"5,13",7:23
30,Cajero 20,"7,76",7:24
30,Cajero 118,"6,16",7:25
30,Cajero 116,"7,45",7:27
30,Cajero 128,"6,86",7:28
30,Cajero 89,"3,63",7:29
30,Cajero 131,"7,47",7:31
30,Cajero 3,"7,56",7:33
30,Cajero 154,"2,74",7:35
30,Cajero 10,"4,62",7:36
30,Cajero 44,"6,99",7:37
30,Cajero 229,"2,64",7:37
30,Cajero 104,"2,41",7:38
30,Cajero 217,"3,32",7:38
30,Cajero 201,"5,4",7:39
30,Cajero 23,"5,12",7:41
30,Cajero 222,"6,77",7:43
30,Cajero 135,"7,67",7:43
30,Cajero 135,"6,02",7:43
30,Cajero 109,"4,43",7:45
30,Cajero 140,"5,36",7:46
30,Cajero 85,"4,93",7:48
30,Cajero 201,"3,33",7:49
30,Cajero 46,"6,41",7:49
30,Cajero 16,"6,18",7:51
30,Cajero 63,"5,31",7:54
30,Cajero 31,"2,99",7:57
30,Cajero 27,"6,26",8:0
30,Cajero 157,"3,34",8:3
30,Cajero 148,"4,11",8:5
30,Cajero 8,"4,31",8:5
30,Cajero 34,"6,91",8:7
30,Cajero 81,"5,37",8:7
30,Cajero 223,"2,87",8:10
30,Cajero 65,"6,49",8:10
30,Cajero 194,"6,1",8:11
30,Cajero 212,"7,26",8:13
30,Cajero 201,7,8:15
30,Cajero 69,"7,38",8:17
30,Cajero 135,"6,69",8:17
30,Cajero 161,"6,6",8:17
30,Cajero 111,"3,05",8:19
30,Cajero 137,"3,89",8:20
30,Cajero 214,"5,66",8:22
30,Cajero 105,"4,75",8:22
30,Cajero 117,"7,53",8:23
30,Cajero 19,"2,74",8:24
30,Cajero 52,"3,96",8:26
30,Cajero 59,3,8:27
30,Cajero 70,"2,7",8:28
30,Cajero 123,"5,14",8:30
30,Cajero 216,"5,52",8:32
30,Cajero 21,"2,9",8:34
30,Cajero 114,"7,29",8:35
30,Cajero 52,"2,84",8:35
30,Cajero 60,"5,72",8:38
30,Cajero 28,"6,84",8:39
30,Cajero 30,"3,81",8:41
30,Cajero 154,"4,43",8:42
30,Cajero 94,"2,64",8:43
30,Cajero 103,"6,46",8:45
30,Cajero 62,"3,41",8:48
30,Cajero 72,"4,46",8:50
30,Cajero 120,"7,41",8:51
30,Cajero 170,"5,21",8:54
30,Cajero 96,"7,7",8:55
30,Cajero 229,"2,8",8:58
30,Cajero 75,"3,63",9:0
30,Cajero 34,"5,27",9:2
30,Cajero 204,"7,84",9:5
30,Cajero 157,5,9:6
30,Cajero 143,"2,6",9:7
30,Cajero 168,"6,75",9:8
30,Cajero 10,"6,01",9:11
30,Cajero 102,"3,04",9:14
30,Cajero 154,"4,04",9:16
30,Cajero 188,"3,42",9:18
30,Cajero 29,"7,35",9:21
30,Cajero 67,"5,06",9:23
30,Cajero 61,"3,2",9:24
30,Cajero 180,"5,71",9:24
30,Cajero 179,"4,88",9:25
30,Cajero 155,"7,46",9:28
30,Cajero 204,"7,04",9:29
30,Cajero 134,"4,8",9:32
30,Cajero 128,"3,08",9:33
30,Cajero 225,"2,94",9:36
30,Cajero 93,"2,64",9:37
30,Cajero 145,"4,59",9:38
30,Cajero 42,"7,05",9:40
30,Cajero 217,"3,23",9:40
30,Cajero 23,"4,32",9:40
30,Cajero 3,"3,85",9:41
30,Cajero 19,"4,42",9:44
30,Cajero 132,"7,09",9:45
30,Cajero 83,"7,42",9:48
30,Cajero 79,"3,7",9:49
30,Cajero 12,"7,22",9:51
30,Cajero 75,"4,32",9:52
30,Cajero 49,"5,4",9:53
30,Cajero 167,"7,38",9:56
30,Cajero 12,"6,78",9:57
30,Cajero 194,"2,38",9:58
30,Cajero 111,"5,02",10:1
30,Cajero 58,"5,66",10:3
30,Cajero 69,"6,59",10:4
30,Cajero 159,"3,01",10:5
30,Cajero 117,"6,95",10:6
30,Cajero 224,"4,96",10:8
30,Cajero 139,"6,94",10:10
30,Cajero 28,"6,07",10:10
30,Cajero 145,"6,38",10:11
30,Cajero 170,"7,2",10:12
30,Cajero 184,"7,11",10:12
30,Cajero 94,"7,04",10:13
30,Cajero 205,"6,89",10:15
30,Cajero 166,"2,6",10:16
30,Cajero 115,"3,68",10:17
30,Cajero 171,"4,38",10:20
30,Cajero 46,"6,47",10:21
30,Cajero 197,"2,82",10:21
30,Cajero 136,"2,62",10:22
30,Cajero 158,"6,21",10:24
30,Cajero 38,"5,5",10:25
30,Cajero 116,"5,66",10:27
30,Cajero 176,"4,87",10:29
30,Cajero 196,"7,38",10:29
30,Cajero 8,"7,35",10:29
30,Cajero 208,"4,7",10:30
30,Cajero 189,"6,36",10:30
30,Cajero 210,"4,35",10:32
30,Cajero 114,"7,7",10:33
30,Cajero 109,"5,71",10:34
30,Cajero 141,"3,51",10:36
30,Cajero 59,"6,35",10:37
30,Cajero 184,"2,87",10:38
30,Cajero 59,"7,06",10:40
30,Cajero 15,"6,75",10:42
30,Cajero 146,"5,08",10:43
30,Cajero 69,"5,01",10:46
30,Cajero 169,"4,79",10:46
30,Cajero 140,"7,08",10:48
30,Cajero 224,"3,8",10:51
30,Cajero 226,"4,04",10:51
30,Cajero 107,"2,75",10:51
30,Cajero 209,"3,79",10:53
30,Cajero 63,"4,27",10:56
30,Cajero 125,"4,37",10:57
30,Cajero 103,"7,62",11:0
30,Cajero 15,"4,89",11:1
30,Cajero 92,"2,44",11:3
30,Cajero 41,"4,45",11:5
30,Cajero 190,"5,2",11:7
30,Cajero 85,"4,9",11:9
30,Cajero 223,"2,73",11:11
30,Cajero 147,"3,61",11:12
30,Cajero 60,"2,69",11:12
30,Cajero 192,"6,28",11:13
30,Cajero 32,"7,53",11:16
30,Cajero 69,"5,39",11:16
30,Cajero 158,"5,53",11:16
30,Cajero 119,"5,55",11:18
30,Cajero 160,"5,23",11:20
30,Cajero 94,"4,3",11:23
30,Cajero 197,"6,45",11:24
30,Cajero 205,"5,87",11:26
30,Cajero 174,"4,96",11:28
30,Cajero 204,"4,18",11:29
30,Cajero 83,"4,82",11:32
30,Cajero 169,"4,5",11:32
30,Cajero 167,"3,79",11:34
30,Cajero 17,"2,48",11:37
30,Cajero 185,"4,28",11:39
30,Cajero 40,"5,26",11:41
30,Cajero 53,"7,21",11:43
30,Cajero 143,"4,93",11:45
30,Cajero 132,"6,24",11:46
30,Cajero 187,"5,19",11:48
30,Cajero 58,"4,75",11:50
30,Cajero 82,"7,43",11:52
30,Cajero 220,"2,68",11:55
30,Cajero 14,"7,76",11:57
30,Cajero 145,"6,22",12:0
30,Cajero 112,"3,67",12:2
30,Cajero 196,"7,3",12:4
30,Cajero 104,"2,35",12:6
30,Cajero 172,"2,52",12:9
30,Cajero 179,"6,68",12:12
30,Cajero 14,"7,19",12:13
30,Cajero 35,"2,98",12:15
30,Cajero 63,"7,16",12:17
30,Cajero 220,"3,84",12:19
30,Cajero 29,"4,46",12:20
30,Cajero 39,"2,75",12:21
30,Cajero 76,"2,61",12:22
30,Cajero 52,"4,31",12:22
30,Cajero 205,"4,37",12:24
30,Cajero 173,"4,42",12:25
30,Cajero 114,"6,95",12:26
30,Cajero 150,"5,42",12:27
30,Cajero 160,"3,64",12:29
30,Cajero 144,"5,01",12:30
30,Cajero 191,"5,59",12:31
30,Cajero 209,"5,9",12:32
30,Cajero 28,"2,69",12:33
30,Cajero 45,"4,88",12:35
30,Cajero 180,"3,43",12:38
30,Cajero 147,"4,83",12:39
30,Cajero 152,"7,58",12:39
30,Cajero 22,"4,6",12:39
30,Cajero 110,5,12:41
30,Cajero 80,"3,4",12:43
30,Cajero 225,"5,83",12:44
30,Cajero 168,"5,19",12:46
30,Cajero 45,"6,51",12:48
30,Cajero 91,"4,48",12:51
30,Cajero 160,"6,46",12:52
30,Cajero 81,"6,71",12:53
30,Cajero 124,"7,63",12:55
30,Cajero 159,"6,73",12:56
30,Cajero 200,"5,79",12:59
30,Cajero 22,"2,66",13:2
30,Cajero 129,"4,76",13:3
30,Cajero 50,"2,36",13:6
30,Cajero 135,"3,05",13:8
30,Cajero 100,"5,81",13:10
30,Cajero 49,"7,27",13:12
30,Cajero 188,"3,52",13:14
30,Cajero 16,"6,26",13:17
30,Cajero 147,"3,92",13:17
30,Cajero 90,"3,79",13:19
30,Cajero 197,"3,39",13:20
30,Cajero 77,"3,32",13:22
30,Cajero 219,"7,73",13:24
30,Cajero 157,"7,37",13:25
30,Cajero 58,"4,23",13:25
30,Cajero 59,"2,84",13:26
30,Cajero 67,"6,02",13:29
30,Cajero 175,"3,78",13:29
30,Cajero 179,"7,16",13:32
30,Cajero 91,"6,21",13:33
30,Cajero 198,"7,2",13:36
30,Cajero 211,"7,31",13:36
30,Cajero 151,"3,71",13:37
30,Cajero 21,"4,19",13:37
30,Cajero 184,"5,98",13:38
30,Cajero 184,"5,94",13:40
30,Cajero 6,"7,37",13:41
30,Cajero 196,"3,36",13:43
30,Cajero 21,"3,76",13:45
30,Cajero 87,"6,55",13:46
30,Cajero 26,"2,54",13:49
30,Cajero 135,"4,98",13:51
30,Cajero 51,"4,46",13:54
30,Cajero 149,"7,67",13:55
